,website,region,Finanacial Status
3736,https://icp.u-paris2.fr,Ile-de-France,public
3737,https://ida-paris2.com/,Ile-de-France,public
3738,https://idmc.univ-lorraine.fr/,Grand Est,public
3739,https://idpd.univ-cotedazur.fr/,Provence-Alpes-Côte d'Azur,public
3740,https://ieca.univ-lorraine.fr/,Grand Est,public
3741,https://iedes.pantheonsorbonne.fr,Ile-de-France,public
3742,https://iee.univ-paris8.fr,Ile-de-France,public
3743,https://iesig-education.com,Ile-de-France,privé
3744,https://ifac-formation.fr/,Normandie,privé sous contrat
3745,https://ifmkdv.univ-lyon1.fr,Auvergne-Rhône-Alpes,privé sous contrat
3746,https://ifms-epsm-somme.fr/,Hauts-de-France,public
3747,https://ifms.chu-montpellier.fr/fr/cfpph,Occitanie,public
3748,https://ifms.chu-montpellier.fr/fr/ifmem,Occitanie,public
3749,https://ifms.chu-montpellier.fr/fr/ifsi,Occitanie,public
3750,https://ifms.chu-montpellier.fr/fr/puer,Occitanie,public
3751,https://ifms82.wordpress.com,Occitanie,public
3752,https://ifp-dole.fr/,Bourgogne-Franche-Comté,public
3753,https://ifp-hdf.fr/,Hauts-de-France,privé reconnu par l'Etat
3754,https://ifp-pontarlier.fr/,Bourgogne-Franche-Comté,public
3755,https://ifps-centre-bretagne.fr/,Bretagne,public
3756,https://ifrtscorse.eu/,Corse,privé
3757,https://ifsi-ifas.ch-chartres.fr/,Centre-Val de Loire,public
3758,https://ifsi-ifas.ch-narbonne.fr/,Occitanie,public
3759,https://ifsi-ifas.hopital-simoneveil.fr/,Ile-de-France,public
3760,https://ig2i.centralelille.fr/,Hauts-de-France,public
3761,https://iga.univ-grenoble-alpes.fr/presentation/cermosem,Auvergne-Rhône-Alpes,public
3762,https://ikpo.fr,Hauts-de-France,privé reconnu par l'Etat
3763,https://ileps.fr,Ile-de-France,privé reconnu par l'Etat
3764,https://im2ag.univ-grenoble-alpes.fr,Auvergne-Rhône-Alpes,public
3765,https://imredd.fr/,Provence-Alpes-Côte d'Azur,public
3766,https://imredd.fr/#qui-sommes-nous-mobile,Provence-Alpes-Côte d'Azur,public
3767,https://imt-nord-europe.fr,Hauts-de-France,public
3768,https://ines-expertise.fr,Ile-de-France,privé
3769,https://inet.cnfpt.fr/,Grand Est,public
3770,https://infoma.agriculture.gouv.fr/,Auvergne-Rhône-Alpes,public
3771,https://ingemmologie.com/,Ile-de-France,privé
3772,https://inkipit.org/campus-albi,Occitanie,privé
3773,https://inkipit.org/campus-tarbes,Occitanie,privé
3774,https://inkipit.org/campus-toulouse,Occitanie,privé
3775,https://insp.gouv.fr,Grand Est,public
3776,https://inspe-site-angers.univ-nantes.fr/,Pays de la Loire,public
3777,https://inspe-site-laval.univ-nantes.fr/,Pays de la Loire,public
3778,https://inspe-site-lemans.univ-nantes.fr/,Pays de la Loire,public
3779,https://inspe-site-lrsy.univ-nantes.fr/,Pays de la Loire,public
3780,https://inspe-site-nantes.univ-nantes.fr/centre-de-ressources-documentaires,Pays de la Loire,public
3781,https://inspe.u-bourgogne.fr/site-de-macon,Bourgogne-Franche-Comté,public
3782,https://inspe.unistra.fr/inspe/sites-de-formation/site-de-selestat/,Grand Est,public
3783,https://inspe.univ-cotedazur.fr/a-propos-de-linspe/sites-de-formations/draguignan,Provence-Alpes-Côte d'Azur,public
3784,https://inspe.univ-cotedazur.fr/a-propos-de-linspe/sites-de-formations/la-seyne-sur-mer,Provence-Alpes-Côte d'Azur,public
3785,https://inspe.univ-cotedazur.fr/a-propos-de-linspe/sites-de-formations/nice-george-v,Provence-Alpes-Côte d'Azur,public
3786,https://inspe.univ-cotedazur.fr/a-propos-de-linspe/sites-de-formations/nice-liegeard,Provence-Alpes-Côte d'Azur,public
3787,https://inspe.univ-grenoble-alpes.fr,Auvergne-Rhône-Alpes,public
3788,https://inspe.univ-lorraine.fr,Grand Est,public
3789,https://inspe.univ-poitiers.fr,Nouvelle-Aquitaine,public
3790,https://inspe.univ-poitiers.fr/,Nouvelle-Aquitaine,public
3791,https://inspe.universita.corsica,Corse,public
3792,https://institut-agro-dijon.fr/,Bourgogne-Franche-Comté,public
3793,https://institut-demographie.pantheonsorbonne.fr/,Ile-de-France,public
3794,https://institutanchin.cneap.fr/,Hauts-de-France,privé sous contrat
3795,https://instn.cea.fr/,Ile-de-France,public
3796,https://instn.cea.fr/,Normandie,public
3797,https://instn.cea.fr/,Provence-Alpes-Côte d'Azur,public
3798,https://interfor-formations.fr/,Hauts-de-France,privé
3799,https://ipag.parisnanterre.fr/,Ile-de-France,public
3800,https://ipag.u-bourgogne.fr/,Bourgogne-Franche-Comté,public
3801,https://ipag.univ-rennes.fr/,Bretagne,public
3802,https://ipagdeparis.u-paris2.fr/fr,Ile-de-France,public
3803,https://ipeco.fr,Nouvelle-Aquitaine,privé
3804,https://ipfss-crf.pf/,Collectivités d'outre-mer,privé sous contrat
3805,https://ipmr-nevers.fr/,Bourgogne-Franche-Comté,privé
3806,https://ipso-campus.com,Auvergne-Rhône-Alpes,privé hors contrat
3807,https://ira-bastia.gouv.fr/,Corse,public
3808,https://irest.pantheonsorbonne.fr/,Ile-de-France,public
3809,https://iriaf.univ-poitiers.fr,Nouvelle-Aquitaine,public
3810,https://irt.univ-lorraine.fr/fr,Grand Est,public
3811,https://irtshdf.fr,Hauts-de-France,privé reconnu par l'Etat
3812,https://irtshdf.fr/,Hauts-de-France,privé reconnu par l'Etat
3813,https://irtsmayotte.fr/,Mayotte,public
3814,https://irtsreunion.fr,La Réunion,privé reconnu par l'Etat
3815,https://isabtp.univ-pau.fr,Nouvelle-Aquitaine,public
3816,https://isel.univ-lehavre.fr/,Normandie,public
3817,https://isen-caen.fr,Normandie,privé reconnu par l'Etat
3818,https://isen-nantes.fr/,Pays de la Loire,privé reconnu par l'Etat
3819,https://isen-paris.fr/,Ile-de-France,privé
3820,https://iseta.fr,Auvergne-Rhône-Alpes,privé sous contrat
3821,https://isjm.fr/lycee-general-et-technologique,Hauts-de-France,privé sous contrat
3822,https://ismgg.fr/lycee-professionnel/,Auvergne-Rhône-Alpes,privé sous contrat
3823,https://isodiet.fr,Auvergne-Rhône-Alpes,privé
3824,https://ispn-rouen.education/,Normandie,privé hors contrat
3825,https://istic.univ-rennes.fr/,Bretagne,public
3826,https://isup.sorbonne-universite.fr/,Ile-de-France,public
3827,https://isv-ndsc.fr/,Hauts-de-France,privé sous contrat
3828,https://iuga.univ-grenoble-alpes.fr,Auvergne-Rhône-Alpes,public
3829,https://ius.universita.corsica/,Corse,public
3830,https://iut-b.univ-lille.fr/,Hauts-de-France,public
3831,https://iut-charlemagne.univ-lorraine.fr/,Grand Est,public
3832,https://iut-guadeloupe.univ-antilles.fr/,Guadeloupe,public
3833,https://iut-lannion.univ-rennes.fr/,Bretagne,public
3834,https://iut-longwy.univ-lorraine.fr/,Grand Est,public
3835,https://iut-nimes.edu.umontpellier.fr/,Occitanie,public
3836,https://iut-oise.u-picardie.fr/,Hauts-de-France,public
3837,https://iut-rennes.univ-rennes.fr/,Bretagne,public
3838,https://iut-sn.univ-nantes.fr/,Pays de la Loire,public
3839,https://iut-stbrieuc.univ-rennes.fr/,Bretagne,public
3840,https://iut-stmalo.univ-rennes.fr/,Bretagne,public
3841,https://iut.uca.fr/,Auvergne-Rhône-Alpes,public
3842,https://iut.univ-amu.fr/,Provence-Alpes-Côte d'Azur,public
3843,https://iut.univ-amu.fr/fr/sites-geographiques/gap,Provence-Alpes-Côte d'Azur,public
3844,https://iut.univ-amu.fr/sites/site-digne-bains,Provence-Alpes-Côte d'Azur,public
3845,https://iut.univ-amu.fr/sites/site-salon-provence,Provence-Alpes-Côte d'Azur,public
3846,https://iut.univ-cotedazur.fr/departements-et-formations,Provence-Alpes-Côte d'Azur,public
3847,https://iut.univ-gustave-eiffel.fr,Ile-de-France,public
3848,https://iut.univ-lyon1.fr/,Auvergne-Rhône-Alpes,public
3849,https://iut.univ-lyon1.fr/campus,Auvergne-Rhône-Alpes,public
3850,https://iut.univ-lyon2.fr/,Auvergne-Rhône-Alpes,public
3851,https://iut.univ-paris-diderot.fr/,Ile-de-France,public
3852,https://iut.univ-tours.fr/,Centre-Val de Loire,public
3853,https://iut.universita.corsica/,Corse,public
3854,https://iut1.univ-grenoble-alpes.fr,Auvergne-Rhône-Alpes,public
3855,https://iut1.univ-grenoble-alpes.fr/formations/eneps/eneps-196850.kjsp,Auvergne-Rhône-Alpes,public
3856,https://iut2.univ-grenoble-alpes.fr,Auvergne-Rhône-Alpes,public
3857,https://iutb.univ-paris13.fr/,Ile-de-France,public
3858,https://iutb.univ-paris13.fr/formations/genie-biologique/dut-genie-biologique/,Ile-de-France,public
3859,https://iutb.univ-paris13.fr/formations/metiers-du-multimedia-et-de-linternet/dut-metiers-du-multimedia-et-de-linternet/,Ile-de-France,public
3860,https://iutchalon.u-bourgogne.fr/,Bourgogne-Franche-Comté,public
3861,https://iutdijon.u-bourgogne.fr/www/iut,Bourgogne-Franche-Comté,public
3862,https://iutlps.unistra.fr/iut/b-u-t-gestion-des-entreprises-et-des-administrations.html,Grand Est,public
3863,https://iutnantes.univ-nantes.fr/,Pays de la Loire,public
3864,https://iutpa.univ-pau.fr,Nouvelle-Aquitaine,public
3865,https://iutparis-seine.u-paris.fr/,Ile-de-France,public
3866,https://iuts-formations.com/,Guadeloupe,privé hors contrat
3867,https://iutsd.univ-lorraine.fr/,Grand Est,public
3868,https://iutsd.univ-paris13.fr/,Ile-de-France,public
3869,https://iutsd.univ-paris13.fr/departement/science-genie-materiaux-plaine/,Ile-de-France,public
3870,https://jacob-holtzer.ent.auvergnerhonealpes.fr/,Auvergne-Rhône-Alpes,public
3871,https://jacques-prevert.mon-ent-occitanie.fr/,Occitanie,public
3872,https://jacques-ruffie.mon-ent-occitanie.fr/,Occitanie,public
3873,https://jamescarles.com/formation-professionnelle,Occitanie,privé
3874,https://jasab.fr/,Normandie,privé sous contrat
3875,https://jaures-aucouturier.mon-ent-occitanie.fr,Occitanie,public
3876,https://jaures-saint-affrique.mon-ent-occitanie.fr,Occitanie,public
3877,https://jean-baptiste-dumas-ales.mon-ent-occitanie.fr/,Occitanie,public
3878,https://jean-baylet.mon-ent-occitanie.fr,Occitanie,public
3879,https://jean-bouin-saint-quentin.ac-amiens.fr/,Hauts-de-France,public
3880,https://jean-calvin-noyon.ac-amiens.fr/sitewp/,Hauts-de-France,public
3881,https://jean-de-prades.mon-ent-occitanie.fr,Occitanie,public
3882,https://jean-dupuy.mon-ent-occitanie.fr,Occitanie,public
3883,https://jean-durroux.mon-ent-occitanie.fr,Occitanie,public
3884,https://jean-francois-champollion-lattes.mon-ent-occitanie.fr/,Occitanie,public
3885,https://jean-jaures-saint-clement-de-riviere.mon-ent-occitanie.fr/,Occitanie,public
3886,https://jean-lurcat-perpignan.mon-ent-occitanie.fr/,Occitanie,public
3887,https://jean-mermoz-beziers.mon-ent-occitanie.fr/,Occitanie,public
3888,https://jean-mermoz-montpellier.mon-ent-occitanie.fr/l-etablissement/,Occitanie,public
3889,https://jean-monnet-annemasse.ent.auvergnerhonealpes.fr/,Auvergne-Rhône-Alpes,public
3890,https://jean-monnet-crepy-en-valois.ac-amiens.fr/,Hauts-de-France,public
3891,https://jean-monnet-lafere.ac-amiens.fr/,Hauts-de-France,public
3892,https://jean-monnet-montpellier.mon-ent-occitanie.fr/,Occitanie,public
3893,https://jean-monnet.lycee.ac-normandie.fr/,Normandie,public
3894,https://jean-moulin-beziers.mon-ent-occitanie.fr/,Occitanie,public
3895,https://jean-moulin-pezenas.mon-ent-occitanie.fr/,Occitanie,public
3896,https://jean-moulin.ent.auvergnerhonealpes.fr/,Auvergne-Rhône-Alpes,public
3897,https://jean-paul-sartre.ent.auvergnerhonealpes.fr/,Auvergne-Rhône-Alpes,public
3898,https://jean-perrin.ent.auvergnerhonealpes.fr/,Auvergne-Rhône-Alpes,public
3899,https://jean-prouve-lomme.enthdf.fr/,Hauts-de-France,public
3900,https://jean-rostand-chantilly.ac-amiens.fr/,Hauts-de-France,public
3901,https://jean-vigo.mon-ent-occitanie.fr,Occitanie,public
3902,https://jeanmoulinthouars.fr,Nouvelle-Aquitaine,public
3903,https://jeanne-hachette-beauvais.ac-amiens.fr/,Hauts-de-France,public
3904,https://jeanpaul2compiegne.fr/,Hauts-de-France,privé sous contrat
3905,https://jechoisis.u-bordeaux.fr/,Nouvelle-Aquitaine,public
3906,https://jehandechelles.fr/,Ile-de-France,public
3907,https://joliot-curie-hirson.ac-amiens.fr/spip/,Hauts-de-France,public
3908,https://joliot-curie.enthdf.fr/,Hauts-de-France,public
3909,https://joliot-curie.mon-ent-occitanie.fr/,Occitanie,public
3910,https://joseph-gallieni.mon-ent-occitanie.fr,Occitanie,public
3911,https://joseph-marie-jacquard.ent.auvergnerhonealpes.fr//,Auvergne-Rhône-Alpes,public
3912,https://joseph-marie-jacquard.mon-ent-occitanie.fr,Occitanie,public
3913,https://joseph-vallot.mon-ent-occitanie.fr/,Occitanie,public
3914,https://jules-ferry-montpellier.mon-ent-occitanie.fr/,Occitanie,public
3915,https://jules-fil.mon-ent-occitanie.fr/,Occitanie,public
3916,https://jules-guesde.mon-ent-occitanie.fr/,Occitanie,public
3917,https://jules-raimu.mon-ent-occitanie.fr/,Occitanie,public
3918,https://jules-uhry-creil.ac-amiens.fr/,Hauts-de-France,public
3919,https://jules-verne.lycee.ac-normandie.fr/,Normandie,public
3920,https://julie-daubie-laon.ac-amiens.fr/,Hauts-de-France,public
3921,https://juliette-recamier.ent.auvergnerhonealpes.fr/,Auvergne-Rhône-Alpes,public
3922,https://julliot.etab.ac-caen.fr/,Normandie,public
3923,https://kedge.edu,Ile-de-France,privé reconnu par l'Etat
3924,https://kedge.edu,Provence-Alpes-Côte d'Azur,privé reconnu par l'Etat
3925,https://kedge.edu/,Corse,privé reconnu par l'Etat
3926,https://la-foret-chantilly.ac-amiens.fr/,Hauts-de-France,public
3927,https://la-prepa-des-inp.fr,Auvergne-Rhône-Alpes,public
3928,https://laaa.fr/,Pays de la Loire,privé
3929,https://labriquerie.net/,Grand Est,public
3930,https://lacassagne.ent.auvergnerhonealpes.fr/,Auvergne-Rhône-Alpes,public
3931,https://lact.univ-gustave-eiffel.fr/,Ile-de-France,public
3932,https://laho-formation.fr/,Hauts-de-France,privé reconnu par l'Etat
3933,https://lahorde.tech,Nouvelle-Aquitaine,privé
3934,https://lahotoie.ac-amiens.fr/,Hauts-de-France,public
3935,https://lalande.ent.auvergnerhonealpes.fr/,Auvergne-Rhône-Alpes,public
3936,https://lamarck-albert.ac-amiens.fr/,Hauts-de-France,public
3937,https://langues.univ-lyon2.fr/,Auvergne-Rhône-Alpes,public
3938,https://lanimea.com/,Normandie,privé hors contrat
3939,https://laperouse.mon-ent-occitanie.fr,Occitanie,public
3940,https://laprovidence-blois.fr,Centre-Val de Loire,privé sous contrat
3941,https://larochesurforon.enilv-alpes.fr,Auvergne-Rhône-Alpes,public
3942,https://lasalesienne.com/,Auvergne-Rhône-Alpes,privé sous contrat
3943,https://lasalle42.fr/campus/,Auvergne-Rhône-Alpes,privé sous contrat
3944,https://lavaguenormande.fr/formation/,Normandie,privé sous contrat
3945,https://lcdf.education,Centre-Val de Loire,public
3946,https://lcs.univ-gustave-eiffel.fr,Ile-de-France,public
3947,https://lcs.univ-lille.fr/les-departements/etudes-anglophones,Hauts-de-France,public
3948,https://lcs.univ-lille.fr/les-departements/etudes-germaniques-neerlandaises-et-scandinaves,Hauts-de-France,public
3949,https://lcs.univ-lille.fr/les-departements/etudes-romanes-slaves-et-orientales,Hauts-de-France,public
3950,https://lcs.univ-lille.fr/les-formations/nos-masters,Hauts-de-France,public
3951,https://le-garros.mon-ent-occitanie.fr,Occitanie,public
3952,https://le-masle.paysdelaloire.e-lyco.fr/,Pays de la Loire,privé sous contrat
3953,https://leap-saintecolette.fr/,Hauts-de-France,privé sous contrat
3954,https://leapstcyran.fr/,Centre-Val de Loire,privé sous contrat
3955,https://leclerc-navarre.lycee.ac-normandie.fr/,Normandie,public
3956,https://lecorbusier-soissons.ac-amiens.fr/,Hauts-de-France,public
3957,https://legta-ondes.mon-ent-occitanie.fr,Occitanie,public
3958,https://legta-pamiers.mon-ent-occitanie.fr,Occitanie,public
3959,https://legta-plombieres-les-dijon.eclat-bfc.fr/,Bourgogne-Franche-Comté,public
3960,https://legta41.educagri.fr,Centre-Val de Loire,public
3961,https://legueatresmes.fr,Ile-de-France,public
3962,https://lemonnier-petit-quevilly.lycee.ac-normandie.fr/,Normandie,public
3963,https://leon-gambetta.ent.auvergnerhonealpes.fr/,Auvergne-Rhône-Alpes,public
3964,https://leon13-chateauroux.fr/,Centre-Val de Loire,privé sous contrat
3965,https://leonard-de-vinci-soissons.ac-amiens.fr/,Hauts-de-France,public
3966,https://leonard-de-vinci.ent.auvergnerhonealpes.fr,Auvergne-Rhône-Alpes,public
3967,https://leonard-de-vinci.mon-ent-occitanie.fr/,Occitanie,public
3968,https://les-2-rives.fr/,Bretagne,privé sous contrat
3969,https://les-vaseix.epl-limoges-nord87.fr,Nouvelle-Aquitaine,public
3970,https://lesdiguieres.fr,Auvergne-Rhône-Alpes,public
3971,https://lesla.univ-lyon2.fr/presentation/centre-de-formation-des-musiciens-intervenants-cfmi?fbclid=IwAR198pWLrzzAfZRjcRoto2hvi-x2wmMbtqMhobHTUg_tryi-aFcOI6nAe3M,Auvergne-Rhône-Alpes,public
3972,https://lettres.sorbonne-universite.fr/faculte-des-lettres/ufr/arts/musique-et-musicologie,Ile-de-France,public
3973,https://lettres.sorbonne-universite.fr/faculte-des-lettres/ufr/langues/etudes-anglophones,Ile-de-France,public
3974,https://lettres.sorbonne-universite.fr/faculte-des-lettres/ufr/langues/etudes-arabes-et-hebraiques,Ile-de-France,public
3975,https://lettres.sorbonne-universite.fr/faculte-des-lettres/ufr/langues/etudes-germaniques-et-nordiques,Ile-de-France,public
3976,https://lettres.sorbonne-universite.fr/faculte-des-lettres/ufr/langues/etudes-iberiques-et-latino-americaines,Ile-de-France,public
3977,https://lettres.sorbonne-universite.fr/faculte-des-lettres/ufr/langues/etudes-italiennes,Ile-de-France,public
3978,https://lettres.sorbonne-universite.fr/faculte-des-lettres/ufr/langues/etudes-slaves,Ile-de-France,public
3979,https://lettres.sorbonne-universite.fr/faculte-des-lettres/ufr/langues/langues-etrangeres-appliquees-lea,Ile-de-France,public
3980,https://lettres.sorbonne-universite.fr/faculte-des-lettres/ufr/lettres/grec,Ile-de-France,public
3981,https://lettres.sorbonne-universite.fr/faculte-des-lettres/ufr/lettres/latin,Ile-de-France,public
3982,https://lettres.sorbonne-universite.fr/faculte-des-lettres/ufr/lettres/litterature-francaise-et-comparee,Ile-de-France,public
3983,https://lettres.sorbonne-universite.fr/faculte-des-lettres/ufr/sciences-humaines-et-sociales/geographie-et-amenagement,Ile-de-France,public
3984,https://lettres.sorbonne-universite.fr/faculte-des-lettres/ufr/sciences-humaines-et-sociales/histoire,Ile-de-France,public
3985,https://lettres.sorbonne-universite.fr/faculte-des-lettres/ufr/sciences-humaines-et-sociales/philosophie,Ile-de-France,public
3986,https://lettres.sorbonne-universite.fr/faculte-des-lettres/ufr/sciences-humaines-et-sociales/sociologie-et-informatique-pour-les-sciences,Ile-de-France,public
3987,https://lettres.sorbonne-universite.fr/faculte-des-lettres/ufr/ufr-histoire-de-l-art-et-archeologie,Ile-de-France,public
3988,https://lettres.sorbonne-universite.fr/faculte-des-lettres/ufr/ufr-histoire-de-l-art-et-archeologie/offre-de-formation,Ile-de-France,public
3989,https://lettres.univ-tours.fr,Centre-Val de Loire,public
3990,https://levalentin.education,Auvergne-Rhône-Alpes,public
3991,https://lg-albert-chatelet-douai.59.ac-lille.fr,Hauts-de-France,public
3992,https://lg-jean-rostand-roubaix.59.ac-lille.fr/,Hauts-de-France,public
3993,https://lgt-alfred-kastler-denain.59.ac-lille.fr/,Hauts-de-France,public
3994,https://lgt-anatole-france-lillers.62.ac-lille.fr,Hauts-de-France,public
